,zipcode,city,state,metro,county,month,avg_house_size_sales,avg_house_size_rental
18690,98444,Parkland,WA,Seattle,Pierce,1.0,1256.651411,911.8552732999999
18691,98444,Parkland,WA,Seattle,Pierce,2.0,1243.695673,937.4405997000001
18692,98444,Parkland,WA,Seattle,Pierce,3.0,1282.758196,935.0526315999999
18693,98444,Parkland,WA,Seattle,Pierce,4.0,1325.796372,910.0
18694,98444,Parkland,WA,Seattle,Pierce,5.0,1317.386035,901.6682325999999
18695,98444,Parkland,WA,Seattle,Pierce,6.0,1348.267644,900.7813368999999
18696,98444,Parkland,WA,Seattle,Pierce,7.0,1334.352558,937.2630437999999
18697,1020,Chicopee,MA,Springfield,Hampden,1.0,1246.5021279999999,0.0
18698,1020,Chicopee,MA,Springfield,Hampden,2.0,1179.737336,0.0
18699,1020,Chicopee,MA,Springfield,Hampden,3.0,1188.752542,0.0
18700,1020,Chicopee,MA,Springfield,Hampden,4.0,1222.770002,0.0
18701,1020,Chicopee,MA,Springfield,Hampden,5.0,1244.622889,0.0
18702,1020,Chicopee,MA,Springfield,Hampden,6.0,1197.419537,0.0
18703,1020,Chicopee,MA,Springfield,Hampden,7.0,1169.005848,0.0
18704,22701,Culpeper,VA,Washington,Culpeper,1.0,2106.82058,0.0
18705,22701,Culpeper,VA,Washington,Culpeper,2.0,2129.838347,0.0
18706,22701,Culpeper,VA,Washington,Culpeper,3.0,2071.1025050000003,0.0
18707,22701,Culpeper,VA,Washington,Culpeper,4.0,2071.700577,0.0
18708,22701,Culpeper,VA,Washington,Culpeper,5.0,2087.589712,0.0
18709,22701,Culpeper,VA,Washington,Culpeper,6.0,2033.806652,0.0
18710,22701,Culpeper,VA,Washington,Culpeper,7.0,2059.754011,0.0
18711,40502,Lexington,KY,Lexington,Fayette,1.0,1824.060842,824.3902962999999
18712,40502,Lexington,KY,Lexington,Fayette,2.0,1745.1118649999999,825.0836853
18713,40502,Lexington,KY,Lexington,Fayette,3.0,1525.314177,841.1990764000001
18714,40502,Lexington,KY,Lexington,Fayette,4.0,1569.0660970000001,835.6549896
18715,40502,Lexington,KY,Lexington,Fayette,5.0,1618.6622830000001,854.5728801000001
18716,40502,Lexington,KY,Lexington,Fayette,6.0,1780.936995,847.35
18717,40502,Lexington,KY,Lexington,Fayette,7.0,1692.1092640000002,860.6883979
18718,84403,Ogden,UT,Ogden,Weber,1.0,1248.0,0.0
18719,84403,Ogden,UT,Ogden,Weber,2.0,1239.307004,0.0
18720,84403,Ogden,UT,Ogden,Weber,3.0,1240.258268,0.0
18721,84403,Ogden,UT,Ogden,Weber,4.0,1320.923077,0.0
18722,84403,Ogden,UT,Ogden,Weber,5.0,1230.886171,0.0
18723,84403,Ogden,UT,Ogden,Weber,6.0,1272.815534,0.0
18724,84403,Ogden,UT,Ogden,Weber,7.0,1309.326442,0.0
18725,30030,Decatur,GA,Atlanta,Dekalb,1.0,2375.541411,739.6452037
18726,30030,Decatur,GA,Atlanta,Dekalb,2.0,2238.18734,722.4772727000001
18727,30030,Decatur,GA,Atlanta,Dekalb,3.0,2164.347665,714.9717742
18728,30030,Decatur,GA,Atlanta,Dekalb,4.0,2114.4047149999997,721.3942181
18729,30030,Decatur,GA,Atlanta,Dekalb,5.0,2167.421416,717.5854701000001
18730,30030,Decatur,GA,Atlanta,Dekalb,6.0,2251.274122,719.9191375
18731,30030,Decatur,GA,Atlanta,Dekalb,7.0,2204.7371350000003,719.3139159
18732,75252,Dallas,TX,Dallas-Fort Worth,Dallas,1.0,2491.339735,690.3978856000001
18733,75252,Dallas,TX,Dallas-Fort Worth,Dallas,2.0,2459.8421329999996,698.0756811000001
18734,75252,Dallas,TX,Dallas-Fort Worth,Dallas,3.0,2441.169386,701.1489796
18735,75252,Dallas,TX,Dallas-Fort Worth,Dallas,4.0,2555.3264510000004,677.1064061000001
18736,75252,Dallas,TX,Dallas-Fort Worth,Dallas,5.0,2535.6608760000004,707.477883
18737,75252,Dallas,TX,Dallas-Fort Worth,Dallas,6.0,2449.962408,684.5384381
18738,75252,Dallas,TX,Dallas-Fort Worth,Dallas,7.0,2496.41481,698.9129404
18739,95661,Roseville,CA,Sacramento,Placer,1.0,1946.772645,0.0
18740,95661,Roseville,CA,Sacramento,Placer,2.0,1990.573601,0.0
18741,95661,Roseville,CA,Sacramento,Placer,3.0,2087.159546,0.0
18742,95661,Roseville,CA,Sacramento,Placer,4.0,2145.058962,0.0
18743,95661,Roseville,CA,Sacramento,Placer,5.0,2104.812843,0.0
18744,95661,Roseville,CA,Sacramento,Placer,6.0,2038.070476,0.0
18745,95661,Roseville,CA,Sacramento,Placer,7.0,2065.477863,0.0
18746,27804,Rocky Mount,NC,Rocky Mount,Nash,1.0,1972.1641359999999,0.0
18747,27804,Rocky Mount,NC,Rocky Mount,Nash,2.0,2036.2686489999999,0.0
18748,27804,Rocky Mount,NC,Rocky Mount,Nash,3.0,2020.770671,0.0
18749,27804,Rocky Mount,NC,Rocky Mount,Nash,4.0,1878.281597,0.0
18750,27804,Rocky Mount,NC,Rocky Mount,Nash,5.0,1828.8256210000002,0.0
18751,27804,Rocky Mount,NC,Rocky Mount,Nash,6.0,1994.6267,0.0
18752,27804,Rocky Mount,NC,Rocky Mount,Nash,7.0,1929.6948899999998,0.0
18753,95209,Stockton,CA,Stockton,San Joaquin,1.0,1858.0363149999998,0.0
18754,95209,Stockton,CA,Stockton,San Joaquin,2.0,1867.808349,0.0
18755,95209,Stockton,CA,Stockton,San Joaquin,3.0,1887.6398350000002,0.0
18756,95209,Stockton,CA,Stockton,San Joaquin,4.0,1917.295608,0.0
18757,95209,Stockton,CA,Stockton,San Joaquin,5.0,1909.8419,0.0
18758,95209,Stockton,CA,Stockton,San Joaquin,6.0,1911.837827,0.0
18759,95209,Stockton,CA,Stockton,San Joaquin,7.0,1943.9330850000001,0.0
18760,40511,Lexington,KY,Lexington,Fayette,1.0,1944.369916,1360.6470630000001
18761,40511,Lexington,KY,Lexington,Fayette,2.0,1948.719447,1348.251222
18762,40511,Lexington,KY,Lexington,Fayette,3.0,1954.362223,1336.216216
18763,40511,Lexington,KY,Lexington,Fayette,4.0,2057.436494,1334.113345
18764,40511,Lexington,KY,Lexington,Fayette,5.0,2052.82039,1393.945503
18765,40511,Lexington,KY,Lexington,Fayette,6.0,1981.3443309999998,1337.7
18766,40511,Lexington,KY,Lexington,Fayette,7.0,1969.773307,1363.153443
18767,85143,San Tan Valley,AZ,Phoenix,Pinal,1.0,1898.3795719999998,0.0
18768,85143,San Tan Valley,AZ,Phoenix,Pinal,2.0,1878.108389,0.0
18769,85143,San Tan Valley,AZ,Phoenix,Pinal,3.0,1913.7824829999997,0.0
18770,85143,San Tan Valley,AZ,Phoenix,Pinal,4.0,1862.774241,0.0
18771,85143,San Tan Valley,AZ,Phoenix,Pinal,5.0,1896.538515,0.0
18772,85143,San Tan Valley,AZ,Phoenix,Pinal,6.0,1860.665632,0.0
18773,85143,San Tan Valley,AZ,Phoenix,Pinal,7.0,1887.240024,0.0
18774,91790,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1.0,1468.357243,685.7599404
18775,91790,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2.0,1410.194495,696.3812786000001
18776,91790,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3.0,1305.475798,710.591842
18777,91790,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4.0,1352.845319,717.119225
18778,91790,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5.0,1386.795429,711.481665
18779,91790,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6.0,1475.522655,707.4848525
18780,91790,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7.0,1440.643677,706.6321034
18781,80601,Brighton,CO,Denver,Adams,1.0,2277.411964,1115.083408
18782,80601,Brighton,CO,Denver,Adams,2.0,2279.8515829999997,1140.964759
18783,80601,Brighton,CO,Denver,Adams,3.0,2212.038479,1170.743551
18784,80601,Brighton,CO,Denver,Adams,4.0,2118.061917,1226.655284
18785,80601,Brighton,CO,Denver,Adams,5.0,2089.500664,1206.997263
18786,80601,Brighton,CO,Denver,Adams,6.0,2057.711202,1155.955228
18787,80601,Brighton,CO,Denver,Adams,7.0,2146.835127,1262.303964
18788,84003,American Fork,UT,Provo,Utah,1.0,0.0,0.0
18789,84003,American Fork,UT,Provo,Utah,2.0,0.0,0.0
18790,84003,American Fork,UT,Provo,Utah,3.0,0.0,0.0
18791,84003,American Fork,UT,Provo,Utah,4.0,0.0,0.0
18792,84003,American Fork,UT,Provo,Utah,5.0,0.0,0.0
18793,84003,American Fork,UT,Provo,Utah,6.0,0.0,0.0
18794,84003,American Fork,UT,Provo,Utah,7.0,0.0,0.0
18795,31204,Macon,GA,Macon,Bibb,1.0,1522.458947,0.0
18796,31204,Macon,GA,Macon,Bibb,2.0,1541.3074199999999,0.0
18797,31204,Macon,GA,Macon,Bibb,3.0,1522.0,0.0
18798,31204,Macon,GA,Macon,Bibb,4.0,1534.718442,0.0
18799,31204,Macon,GA,Macon,Bibb,5.0,1601.144,0.0
18800,31204,Macon,GA,Macon,Bibb,6.0,1604.1000279999998,0.0
18801,31204,Macon,GA,Macon,Bibb,7.0,1600.315818,0.0
18802,19426,Upper Providence,PA,Philadelphia,Montgomery,1.0,2342.671243,0.0
18803,19426,Upper Providence,PA,Philadelphia,Montgomery,2.0,2367.610382,0.0
18804,19426,Upper Providence,PA,Philadelphia,Montgomery,3.0,2365.073457,0.0
18805,19426,Upper Providence,PA,Philadelphia,Montgomery,4.0,2328.1210690000003,0.0
18806,19426,Upper Providence,PA,Philadelphia,Montgomery,5.0,2357.029675,0.0
18807,19426,Upper Providence,PA,Philadelphia,Montgomery,6.0,2452.339039,0.0
18808,19426,Upper Providence,PA,Philadelphia,Montgomery,7.0,2458.1900920000003,0.0
18809,12203,Albany,NY,Albany,Albany,1.0,1654.6313890000001,0.0
18810,12203,Albany,NY,Albany,Albany,2.0,1642.479862,0.0
18811,12203,Albany,NY,Albany,Albany,3.0,1599.518667,0.0
18812,12203,Albany,NY,Albany,Albany,4.0,1633.6228130000002,0.0
18813,12203,Albany,NY,Albany,Albany,5.0,1615.018887,0.0
18814,12203,Albany,NY,Albany,Albany,6.0,1639.072288,0.0
18815,12203,Albany,NY,Albany,Albany,7.0,1637.608876,0.0
18816,55311,Maple Grove,MN,Minneapolis-St Paul,Hennepin,1.0,3363.532549,0.0
18817,55311,Maple Grove,MN,Minneapolis-St Paul,Hennepin,2.0,3221.57225,0.0
18818,55311,Maple Grove,MN,Minneapolis-St Paul,Hennepin,3.0,3128.449549,0.0
18819,55311,Maple Grove,MN,Minneapolis-St Paul,Hennepin,4.0,3055.214002,0.0
18820,55311,Maple Grove,MN,Minneapolis-St Paul,Hennepin,5.0,2954.020371,0.0
18821,55311,Maple Grove,MN,Minneapolis-St Paul,Hennepin,6.0,2884.920975,0.0
18822,55311,Maple Grove,MN,Minneapolis-St Paul,Hennepin,7.0,3109.98682,0.0
18823,77340,Huntsville,TX,Huntsville,Walker,1.0,2249.5690489999997,0.0
18824,77340,Huntsville,TX,Huntsville,Walker,2.0,2067.527345,0.0
18825,77340,Huntsville,TX,Huntsville,Walker,3.0,2019.2850399999998,0.0
18826,77340,Huntsville,TX,Huntsville,Walker,4.0,2018.2289739999999,0.0
18827,77340,Huntsville,TX,Huntsville,Walker,5.0,2043.056546,0.0
18828,77340,Huntsville,TX,Huntsville,Walker,6.0,1881.6876899999997,0.0
18829,77340,Huntsville,TX,Huntsville,Walker,7.0,1836.0957019999998,0.0
18830,19136,Philadelphia,PA,Philadelphia,Philadelphia,1.0,1110.2585490000001,0.0
18831,19136,Philadelphia,PA,Philadelphia,Philadelphia,2.0,1095.4396,0.0
18832,19136,Philadelphia,PA,Philadelphia,Philadelphia,3.0,1145.365176,0.0
18833,19136,Philadelphia,PA,Philadelphia,Philadelphia,4.0,1151.588424,0.0
18834,19136,Philadelphia,PA,Philadelphia,Philadelphia,5.0,1173.9830060000002,0.0
18835,19136,Philadelphia,PA,Philadelphia,Philadelphia,6.0,1186.534742,0.0
18836,19136,Philadelphia,PA,Philadelphia,Philadelphia,7.0,1189.309565,0.0
18837,29642,Easley,SC,Greenville,Pickens,1.0,2486.701839,0.0
18838,29642,Easley,SC,Greenville,Pickens,2.0,2493.432381,0.0
18839,29642,Easley,SC,Greenville,Pickens,3.0,2400.959188,0.0
18840,29642,Easley,SC,Greenville,Pickens,4.0,2437.992195,0.0
18841,29642,Easley,SC,Greenville,Pickens,5.0,2421.271973,0.0
18842,29642,Easley,SC,Greenville,Pickens,6.0,2459.1955199999998,0.0
18843,29642,Easley,SC,Greenville,Pickens,7.0,2460.3844940000004,0.0
18844,30274,Riverdale,GA,Atlanta,Clayton,1.0,1365.818182,1269.132369
18845,30274,Riverdale,GA,Atlanta,Clayton,2.0,1365.818182,1197.0
18846,30274,Riverdale,GA,Atlanta,Clayton,3.0,1352.177708,1244.862467
18847,30274,Riverdale,GA,Atlanta,Clayton,4.0,1290.014634,1271.152331
18848,30274,Riverdale,GA,Atlanta,Clayton,5.0,1327.6266349999999,1257.601526
18849,30274,Riverdale,GA,Atlanta,Clayton,6.0,1336.128704,1276.85636
18850,30274,Riverdale,GA,Atlanta,Clayton,7.0,1364.384211,1264.705882
18851,59105,Billings,MT,Billings,Yellowstone,1.0,1416.925841,0.0
18852,59105,Billings,MT,Billings,Yellowstone,2.0,1440.112398,0.0
18853,59105,Billings,MT,Billings,Yellowstone,3.0,1426.129362,0.0
18854,59105,Billings,MT,Billings,Yellowstone,4.0,1418.889945,0.0
18855,59105,Billings,MT,Billings,Yellowstone,5.0,1433.29802,0.0
18856,59105,Billings,MT,Billings,Yellowstone,6.0,1450.3834669999999,0.0
18857,59105,Billings,MT,Billings,Yellowstone,7.0,1365.694367,0.0
18858,32810,Lockhart,FL,Orlando,Orange,1.0,1427.0,1127.2591519999999
18859,32810,Lockhart,FL,Orlando,Orange,2.0,1376.037618,1125.3449970000001
18860,32810,Lockhart,FL,Orlando,Orange,3.0,1420.86758,1130.625986
18861,32810,Lockhart,FL,Orlando,Orange,4.0,1361.0114720000001,1139.420561
18862,32810,Lockhart,FL,Orlando,Orange,5.0,1413.97429,1140.217509
18863,32810,Lockhart,FL,Orlando,Orange,6.0,1316.455011,1136.166739
18864,32810,Lockhart,FL,Orlando,Orange,7.0,1408.371376,1122.608156
18865,11779,Ronkonkoma,NY,New York,Suffolk,1.0,0.0,0.0
18866,11779,Ronkonkoma,NY,New York,Suffolk,2.0,0.0,0.0
18867,11779,Ronkonkoma,NY,New York,Suffolk,3.0,0.0,0.0
18868,11779,Ronkonkoma,NY,New York,Suffolk,4.0,0.0,0.0
18869,11779,Ronkonkoma,NY,New York,Suffolk,5.0,0.0,0.0
18870,11779,Ronkonkoma,NY,New York,Suffolk,6.0,0.0,0.0
18871,11779,Ronkonkoma,NY,New York,Suffolk,7.0,0.0,0.0
18872,30068,Marietta,GA,Atlanta,Cobb,1.0,3009.195901,0.0
18873,30068,Marietta,GA,Atlanta,Cobb,2.0,3080.287008,0.0
18874,30068,Marietta,GA,Atlanta,Cobb,3.0,3005.3227269999998,0.0
18875,30068,Marietta,GA,Atlanta,Cobb,4.0,2959.5842420000004,0.0
18876,30068,Marietta,GA,Atlanta,Cobb,5.0,2953.79785,0.0
18877,30068,Marietta,GA,Atlanta,Cobb,6.0,2915.4208399999998,0.0
18878,30068,Marietta,GA,Atlanta,Cobb,7.0,3009.312104,0.0
18879,68134,Omaha,NE,Omaha,Douglas,1.0,1134.683211,0.0
18880,68134,Omaha,NE,Omaha,Douglas,2.0,1174.898155,0.0
18881,68134,Omaha,NE,Omaha,Douglas,3.0,1216.980863,0.0
18882,68134,Omaha,NE,Omaha,Douglas,4.0,1246.565517,0.0
18883,68134,Omaha,NE,Omaha,Douglas,5.0,1227.0096460000002,0.0
18884,68134,Omaha,NE,Omaha,Douglas,6.0,1200.987629,0.0
18885,68134,Omaha,NE,Omaha,Douglas,7.0,1180.6896550000001,0.0
18886,94526,Danville,CA,San Francisco,Contra Costa,1.0,2018.306452,0.0
18887,94526,Danville,CA,San Francisco,Contra Costa,2.0,2067.755409,0.0
18888,94526,Danville,CA,San Francisco,Contra Costa,3.0,2097.7274829999997,0.0
18889,94526,Danville,CA,San Francisco,Contra Costa,4.0,2184.865088,0.0
18890,94526,Danville,CA,San Francisco,Contra Costa,5.0,2070.565499,0.0
18891,94526,Danville,CA,San Francisco,Contra Costa,6.0,2082.808744,0.0
18892,94526,Danville,CA,San Francisco,Contra Costa,7.0,2119.1213620000003,0.0
18893,95901,Marysville,CA,Yuba City,Yuba,1.0,1735.1539480000001,0.0
18894,95901,Marysville,CA,Yuba City,Yuba,2.0,1766.5629010000002,0.0
18895,95901,Marysville,CA,Yuba City,Yuba,3.0,1764.8345760000002,0.0
18896,95901,Marysville,CA,Yuba City,Yuba,4.0,1747.881364,0.0
18897,95901,Marysville,CA,Yuba City,Yuba,5.0,1729.036756,0.0
18898,95901,Marysville,CA,Yuba City,Yuba,6.0,1681.7768429999999,0.0
18899,95901,Marysville,CA,Yuba City,Yuba,7.0,1742.117452,0.0
18900,28752,Marion,NC,Marion,McDowell,1.0,1436.040778,0.0
18901,28752,Marion,NC,Marion,McDowell,2.0,1410.0,0.0
18902,28752,Marion,NC,Marion,McDowell,3.0,1462.4691599999999,0.0
18903,28752,Marion,NC,Marion,McDowell,4.0,1506.9414980000001,0.0
18904,28752,Marion,NC,Marion,McDowell,5.0,1515.646438,0.0
18905,28752,Marion,NC,Marion,McDowell,6.0,1532.108403,0.0
18906,28752,Marion,NC,Marion,McDowell,7.0,1613.809524,0.0
18907,34990,Palm City,FL,Port St. Lucie,Martin,1.0,3069.148449,0.0
18908,34990,Palm City,FL,Port St. Lucie,Martin,2.0,2991.711112,0.0
18909,34990,Palm City,FL,Port St. Lucie,Martin,3.0,2994.438754,0.0
18910,34990,Palm City,FL,Port St. Lucie,Martin,4.0,2961.37059,0.0
18911,34990,Palm City,FL,Port St. Lucie,Martin,5.0,2916.526421,0.0
18912,34990,Palm City,FL,Port St. Lucie,Martin,6.0,3032.3733429999997,0.0
18913,34990,Palm City,FL,Port St. Lucie,Martin,7.0,2964.0513379999998,0.0
18914,6770,Naugatuck,CT,New Haven,New Haven,1.0,1734.218524,1037.6333300000001
18915,6770,Naugatuck,CT,New Haven,New Haven,2.0,1811.2783120000001,960.75
18916,6770,Naugatuck,CT,New Haven,New Haven,3.0,1920.2078940000001,1065.75
18917,6770,Naugatuck,CT,New Haven,New Haven,4.0,1825.982277,985.0441876
18918,6770,Naugatuck,CT,New Haven,New Haven,5.0,1720.145734,1013.964497
18919,6770,Naugatuck,CT,New Haven,New Haven,6.0,1716.9566760000002,905.8404703
18920,6770,Naugatuck,CT,New Haven,New Haven,7.0,1649.7105689999999,992.3181818
18921,29550,Hartsville,SC,Florence,Darlington,1.0,1495.796427,0.0
18922,29550,Hartsville,SC,Florence,Darlington,2.0,1546.915571,0.0
18923,29550,Hartsville,SC,Florence,Darlington,3.0,1479.5671,0.0
18924,29550,Hartsville,SC,Florence,Darlington,4.0,1560.457364,0.0
18925,29550,Hartsville,SC,Florence,Darlington,5.0,1551.6235570000001,0.0
18926,29550,Hartsville,SC,Florence,Darlington,6.0,1479.365546,0.0
18927,29550,Hartsville,SC,Florence,Darlington,7.0,1533.024374,0.0
18928,36535,Foley,AL,Daphne,Baldwin,1.0,1955.8695489999998,1536.363636
18929,36535,Foley,AL,Daphne,Baldwin,2.0,1908.6962039999999,1582.285714
18930,36535,Foley,AL,Daphne,Baldwin,3.0,1892.233273,1579.242857
18931,36535,Foley,AL,Daphne,Baldwin,4.0,1873.5645379999999,1362.0
18932,36535,Foley,AL,Daphne,Baldwin,5.0,1868.287404,1494.0
18933,36535,Foley,AL,Daphne,Baldwin,6.0,1861.476989,1497.0
18934,36535,Foley,AL,Daphne,Baldwin,7.0,1902.541091,1453.8461539999998
18935,43560,Sylvania,OH,Toledo,Lucas,1.0,2141.13229,0.0
18936,43560,Sylvania,OH,Toledo,Lucas,2.0,2134.217127,0.0
18937,43560,Sylvania,OH,Toledo,Lucas,3.0,2120.96763,0.0
18938,43560,Sylvania,OH,Toledo,Lucas,4.0,2145.261051,0.0
18939,43560,Sylvania,OH,Toledo,Lucas,5.0,2161.0716239999997,0.0
18940,43560,Sylvania,OH,Toledo,Lucas,6.0,2153.699181,0.0
18941,43560,Sylvania,OH,Toledo,Lucas,7.0,2241.730779,0.0
18942,19026,Drexel Hill,PA,Philadelphia,Delaware,1.0,1744.868087,0.0
18943,19026,Drexel Hill,PA,Philadelphia,Delaware,2.0,1755.444727,0.0
18944,19026,Drexel Hill,PA,Philadelphia,Delaware,3.0,1809.335962,0.0
18945,19026,Drexel Hill,PA,Philadelphia,Delaware,4.0,1798.6670170000002,0.0
18946,19026,Drexel Hill,PA,Philadelphia,Delaware,5.0,1765.458255,0.0
18947,19026,Drexel Hill,PA,Philadelphia,Delaware,6.0,1744.9641,0.0
18948,19026,Drexel Hill,PA,Philadelphia,Delaware,7.0,1829.5354829999999,0.0
18949,48174,Romulus,MI,Detroit,Wayne,1.0,1254.708243,0.0
18950,48174,Romulus,MI,Detroit,Wayne,2.0,1252.2444560000001,0.0
18951,48174,Romulus,MI,Detroit,Wayne,3.0,1323.407247,0.0
18952,48174,Romulus,MI,Detroit,Wayne,4.0,1278.1676400000001,0.0
18953,48174,Romulus,MI,Detroit,Wayne,5.0,1273.12296,0.0
18954,48174,Romulus,MI,Detroit,Wayne,6.0,1208.621127,0.0
18955,48174,Romulus,MI,Detroit,Wayne,7.0,1126.163082,0.0
18956,74820,Ada,OK,Ada,Pontotoc,1.0,2219.491691,0.0
18957,74820,Ada,OK,Ada,Pontotoc,2.0,2258.628463,0.0
18958,74820,Ada,OK,Ada,Pontotoc,3.0,2142.761549,0.0
18959,74820,Ada,OK,Ada,Pontotoc,4.0,2076.623579,0.0
18960,74820,Ada,OK,Ada,Pontotoc,5.0,1979.5811410000001,0.0
18961,74820,Ada,OK,Ada,Pontotoc,6.0,2015.274686,0.0
18962,74820,Ada,OK,Ada,Pontotoc,7.0,1914.1260579999998,0.0
18963,44281,Wadsworth,OH,Cleveland,Medina,1.0,1945.215443,0.0
18964,44281,Wadsworth,OH,Cleveland,Medina,2.0,1956.309632,0.0
18965,44281,Wadsworth,OH,Cleveland,Medina,3.0,2001.611668,0.0
18966,44281,Wadsworth,OH,Cleveland,Medina,4.0,1950.379256,0.0
18967,44281,Wadsworth,OH,Cleveland,Medina,5.0,1988.5954559999998,0.0
18968,44281,Wadsworth,OH,Cleveland,Medina,6.0,2005.504657,0.0
18969,44281,Wadsworth,OH,Cleveland,Medina,7.0,2006.671408,0.0
18970,76227,Aubrey,TX,Dallas-Fort Worth,Denton,1.0,2286.152102,1858.8194440000002
18971,76227,Aubrey,TX,Dallas-Fort Worth,Denton,2.0,2292.734309,1883.48276
18972,76227,Aubrey,TX,Dallas-Fort Worth,Denton,3.0,2237.179706,1822.7346280000002
18973,76227,Aubrey,TX,Dallas-Fort Worth,Denton,4.0,2298.364349,1777.327144
18974,76227,Aubrey,TX,Dallas-Fort Worth,Denton,5.0,2326.265792,1818.1075649999998
18975,76227,Aubrey,TX,Dallas-Fort Worth,Denton,6.0,2240.8773530000003,1829.1150440000001
18976,76227,Aubrey,TX,Dallas-Fort Worth,Denton,7.0,2245.426105,1855.517442
18977,98499,Lakewood,WA,Seattle,Pierce,1.0,1453.8231460000002,940.921466
18978,98499,Lakewood,WA,Seattle,Pierce,2.0,1435.014837,983.6206109
18979,98499,Lakewood,WA,Seattle,Pierce,3.0,1453.267887,926.1583012
18980,98499,Lakewood,WA,Seattle,Pierce,4.0,1425.4545449999998,961.6530945000001
18981,98499,Lakewood,WA,Seattle,Pierce,5.0,1412.4064859999999,928.0766904999999
18982,98499,Lakewood,WA,Seattle,Pierce,6.0,1423.587273,952.9565217
18983,98499,Lakewood,WA,Seattle,Pierce,7.0,1457.882016,942.9015025
18984,95301,Atwater,CA,Merced,Merced,1.0,1883.963091,0.0
18985,95301,Atwater,CA,Merced,Merced,2.0,1917.220447,0.0
18986,95301,Atwater,CA,Merced,Merced,3.0,1870.393732,0.0
18987,95301,Atwater,CA,Merced,Merced,4.0,1797.7955579999998,0.0
18988,95301,Atwater,CA,Merced,Merced,5.0,1768.859368,0.0
18989,95301,Atwater,CA,Merced,Merced,6.0,1744.7995219999998,0.0
18990,95301,Atwater,CA,Merced,Merced,7.0,1684.421137,0.0
18991,29349,Inman,SC,Spartanburg,Spartanburg,1.0,1659.947748,0.0
18992,29349,Inman,SC,Spartanburg,Spartanburg,2.0,1643.725408,0.0
18993,29349,Inman,SC,Spartanburg,Spartanburg,3.0,1714.7774329999997,0.0
18994,29349,Inman,SC,Spartanburg,Spartanburg,4.0,1749.1782079999998,0.0
18995,29349,Inman,SC,Spartanburg,Spartanburg,5.0,1806.741347,0.0
18996,29349,Inman,SC,Spartanburg,Spartanburg,6.0,1839.0479999999998,0.0
18997,29349,Inman,SC,Spartanburg,Spartanburg,7.0,1721.706028,0.0
18998,29715,Fort Mill,SC,Charlotte,York,1.0,2952.835555,0.0
18999,29715,Fort Mill,SC,Charlotte,York,2.0,3011.396193,0.0
19000,29715,Fort Mill,SC,Charlotte,York,3.0,3025.174688,0.0
19001,29715,Fort Mill,SC,Charlotte,York,4.0,2763.1047550000003,0.0
19002,29715,Fort Mill,SC,Charlotte,York,5.0,2796.135017,0.0
19003,29715,Fort Mill,SC,Charlotte,York,6.0,2791.983487,0.0
19004,29715,Fort Mill,SC,Charlotte,York,7.0,2781.674255,0.0
19005,32208,Jacksonville,FL,Jacksonville,Duval,1.0,1241.348034,1137.679511
19006,32208,Jacksonville,FL,Jacksonville,Duval,2.0,1259.748657,1147.893714
19007,32208,Jacksonville,FL,Jacksonville,Duval,3.0,1230.901288,1122.880383
19008,32208,Jacksonville,FL,Jacksonville,Duval,4.0,1252.307692,1153.317073
19009,32208,Jacksonville,FL,Jacksonville,Duval,5.0,1210.454438,1178.393939
19010,32208,Jacksonville,FL,Jacksonville,Duval,6.0,1232.666651,1174.97561
19011,32208,Jacksonville,FL,Jacksonville,Duval,7.0,1249.136842,1174.97561
19012,46142,Greenwood,IN,Indianapolis,Johnson,1.0,2195.780055,0.0
19013,46142,Greenwood,IN,Indianapolis,Johnson,2.0,2191.596157,0.0
19014,46142,Greenwood,IN,Indianapolis,Johnson,3.0,2213.757838,0.0
19015,46142,Greenwood,IN,Indianapolis,Johnson,4.0,2232.326439,0.0
19016,46142,Greenwood,IN,Indianapolis,Johnson,5.0,2274.216414,0.0
19017,46142,Greenwood,IN,Indianapolis,Johnson,6.0,2292.7739920000004,0.0
19018,46142,Greenwood,IN,Indianapolis,Johnson,7.0,2340.9413170000003,0.0
19019,48237,Oak Park,MI,Detroit,Oakland,1.0,1173.53289,1160.096149
19020,48237,Oak Park,MI,Detroit,Oakland,2.0,1179.268,1137.559322
19021,48237,Oak Park,MI,Detroit,Oakland,3.0,1268.968494,1158.301158
19022,48237,Oak Park,MI,Detroit,Oakland,4.0,1235.831144,1152.945526
19023,48237,Oak Park,MI,Detroit,Oakland,5.0,1228.196776,1183.135135
19024,48237,Oak Park,MI,Detroit,Oakland,6.0,1239.126246,1190.839695
19025,48237,Oak Park,MI,Detroit,Oakland,7.0,1215.742742,1159.044417
19026,70454,Ponchatoula,LA,Hammond,Tangipahoa,1.0,1877.632304,0.0
19027,70454,Ponchatoula,LA,Hammond,Tangipahoa,2.0,1860.0772370000002,0.0
